id,x_centroid(lon),y_centroid(lat),perimeter(m),area(m_sq),majority_landuse,min_elev(m),max_elev(m),range_elev(m),mean_elev(m),std_elev(m),xmin(lon),ymin(lat),xmax(lon),ymax(lat),bearing(deg),length_to_width_ratio,diagonal(m),lengths(m),widths(m),STATE_NAME,SUB_REGION
11658,-75.857277,39.208837,813.83132,40073.96405,556,5.397639,6.283952,0.886313,5.750273,0.168264,-75.881778,38.931946,-75.87966,38.934219,-14.67716206,1.379601452,312.1578957,252.7460603,183.2022284,Maryland,South Atlantic
11659,-75.822329,39.03786,438.590601,11944.24767,556,19.021366,19.907429,0.886063,19.525597,0.192247,-75.674932,39.166571,-75.672283,39.169426,-14.93982724,1.390103163,391.0674631,317.4615214,228.3726344,Maryland,South Atlantic
11660,-75.944057,39.074522,844.3308,44537.74756,556,5.730964,6.616932,0.885969,5.972441,0.184239,-75.418859,39.71183,-75.415911,39.716068,-19.9075537,1.868770631,534.4677578,471.2441025,252.1679732,Maryland,South Atlantic
11661,-75.86276,39.211987,793.762888,39022.19924,581,5.406763,6.292294,0.88553,6.006214,0.131573,-75.875588,38.932669,-75.873972,38.934009,-11.44509221,1.065977643,204.3015963,149.0012148,139.7789304,Maryland,South Atlantic
11662,-75.840715,39.228815,950.3796,56313.74595,557,4.23494,5.120048,0.885108,4.675799,0.204804,-75.83907,39.036639,-75.836237,39.038774,-10.45246204,1.030685753,340.9233592,244.6859931,237.4011597,Maryland,South Atlantic
11663,-75.901287,39.149815,674.126049,28310.74297,556,5.853861,6.738944,0.885083,6.251339,0.21125,-76.020251,39.254912,-76.017039,39.258265,-14.16244306,1.348115841,464.2085554,372.8365882,276.5612397,Maryland,South Atlantic
11664,-75.756578,39.243914,593.29338,21997.05708,556,4.390985,5.275735,0.88475,4.816316,0.210517,-75.198207,38.710885,-75.194451,38.713505,-10.11130868,1.118645211,437.1243482,325.8957002,291.330707,Delaware,South Atlantic
11665,-75.79244,39.219674,1138.45803,80876.46848,557,5.646021,6.530676,0.884655,6.215304,0.224275,-75.80299,38.928115,-75.798059,38.931838,-10.4985454,1.030351078,594.3972609,426.54341,413.9787099,Maryland,South Atlantic
11666,-75.901968,39.037101,1394.8108,121357.4437,556,4.565279,5.44991,0.884631,5.216898,0.161795,-75.962464,39.022009,-75.960223,39.024138,-12.98342178,1.222830711,305.8118753,236.733991,193.5950651,Maryland,South Atlantic
11667,-75.822092,39.037813,449.8372,12641.38731,556,18.852108,19.736305,0.884197,19.189577,0.275807,-75.854208,39.030362,-75.851756,39.032267,-10.75686253,1.00013441,299.5455198,211.8263288,211.7978611,Maryland,South Atlantic
11668,-75.742713,39.177064,516.38915,16300.16703,581,21.418812,22.302912,0.8841,21.852868,0.27116,-75.784326,39.329625,-75.783105,39.330761,-12.87599223,1.202805195,164.2708482,126.3174342,105.0190295,Delaware,South Atlantic
11669,-75.374364,39.008355,739.548247,34001.40694,557,1.746117,2.630003,0.883886,2.145115,0.215503,-75.698367,39.167003,-75.692345,39.172483,-12.67934423,1.173722278,800.5061159,609.3481987,519.1587569,Delaware,South Atlantic
11670,-75.814585,39.123477,1030.0936,66265.03491,556,5.865841,6.749595,0.883754,6.291722,0.129314,-75.889045,39.11471,-75.88675,39.116811,-12.58859471,1.179903081,306.2373343,233.6205496,197.9997793,Maryland,South Atlantic
11671,-75.962958,38.984332,1446.94585,124295.1145,556,5.04476,5.928045,0.883286,5.38017,0.212092,-75.833629,39.182133,-75.830942,39.184415,-11.7485204,1.095637662,343.5448328,253.7468145,231.5973823,Maryland,South Atlantic
11672,-75.794524,38.772994,890.093333,49156.59942,556,13.983187,14.866165,0.882978,14.359495,0.294656,-75.594249,38.945502,-75.592312,38.946765,-9.219183101,1.192787497,218.594689,167.5141009,140.4391824,Maryland,South Atlantic
11673,-75.787427,39.058114,739.173348,34105.05183,556,17.604134,18.486687,0.882553,18.118309,0.214952,-75.526425,39.080051,-75.523496,39.082578,-12.17577097,1.11141263,377.9838886,280.9895745,252.8220095,Maryland,South Atlantic
11674,-75.768096,38.859889,981.683519,60209.92945,557,15.525928,16.408459,0.882531,16.135752,0.13497,-75.598065,38.983973,-75.593135,38.988582,-13.09987011,1.202704256,666.4989098,512.4974152,426.1208961,Maryland,South Atlantic
11675,-75.838659,39.117095,629.0052,24727.38414,103,5.323802,6.20564,0.881838,5.698657,0.220962,-75.924715,39.113976,-75.921994,39.116022,-10.36898389,1.031868885,326.9048982,234.7551355,227.5048108,Maryland,South Atlantic
11676,-75.959488,39.074742,825.4804,42588.17502,557,6.259553,7.141193,0.88164,6.803564,0.173959,-75.070373,39.686202,-75.068682,39.687703,-12.88817012,1.153448983,220.8943818,166.9035979,144.6995926,Maryland,South Atlantic
11677,-75.816986,39.199363,685.878747,28537.94949,557,5.150472,6.030071,0.879599,5.639942,0.201782,-75.784674,38.901008,-75.78289,38.902289,-10.005318,1.083814325,210.0520865,154.3792652,142.4406946,Maryland,South Atlantic
11678,-75.920484,39.06333,832.747403,43340.5398,556,6.491728,7.370979,0.879251,6.903345,0.18762,-75.465429,38.149598,-75.458694,38.154938,-11.2636042,1.00823049,836.2973604,593.7809096,588.9336969,Maryland,South Atlantic
11679,-75.908517,39.054893,1197.52851,89267.48467,103,5.903228,6.782408,0.87918,6.317376,0.22309,-75.310957,38.134985,-75.309513,38.136021,-10.31620229,1.0963223,170.9401545,126.2940818,115.1979502,Maryland,South Atlantic
11680,-75.9205,39.063276,752.2504,35324.79084,557,6.477417,7.355525,0.878108,6.748853,0.168584,-75.936138,39.061032,-75.933779,39.062982,-11.36420611,1.064581897,297.4864392,216.8301007,203.6762989,Maryland,South Atlantic
11681,-75.954093,39.179554,1101.697361,75441.16362,557,7.053507,7.93143,0.877923,7.519203,0.223229,-75.792547,38.822888,-75.78995,38.825051,-11.55972202,1.069050642,329.3350559,240.5146194,224.9796313,Maryland,South Atlantic
11682,-75.848645,38.780081,702.214233,30803.40547,556,16.064213,16.941366,0.877153,16.574997,0.179963,-75.722806,39.15141,-75.721388,39.152814,-13.72862158,1.27679203,198.3008167,156.1176842,122.2733856,Maryland,South Atlantic
11683,-75.854153,39.130803,1410.242,124123.7065,103,6.252213,7.129341,0.877128,6.719253,0.281623,-75.770671,39.118287,-75.768011,39.120266,-10.36942061,1.042823607,317.9353798,229.4782962,220.0547578,Maryland,South Atlantic
11684,-76.052084,39.030497,607.620247,22815.96826,556,5.612226,6.489125,0.876899,5.937376,0.235272,-75.779502,39.181954,-75.775839,39.184677,-10.35571423,1.04272884,437.4404647,315.7213916,302.7837913,Maryland,South Atlantic
11685,-75.955967,39.061691,597.679495,22323.70093,556,5.696851,6.573662,0.876811,6.082363,0.214457,-75.516051,38.130833,-75.50885,38.138949,-15.75644204,1.432826837,1100.495524,902.4580242,629.8444451,Maryland,South Atlantic
11686,-75.914426,39.023878,1060.022144,69971.84116,556,4.941696,5.818418,0.876722,5.625384,0.155083,-75.840265,39.217653,-75.838552,39.219526,-14.98216897,1.411298856,255.2498635,208.2680951,147.5719294,Maryland,South Atlantic
11687,-76.054585,39.011162,778.07802,37826.33354,557,4.818789,5.69544,0.876651,5.27199,0.222043,-75.833322,39.194611,-75.831002,39.196352,-10.41290995,1.032745004,278.2948794,199.9294862,193.5903687,Maryland,South Atlantic
11688,-75.689623,39.223133,485.771837,14734.78682,556,20.285734,21.162367,0.876633,20.684093,0.210824,-75.813839,38.743735,-75.811906,38.745255,-10.91359325,1.008192312,238.0547321,169.0162948,167.6429117,Delaware,South Atlantic
11689,-75.761515,39.190826,1410.538,124051.7002,557,5.748336,6.624783,0.876447,6.204457,0.146359,-75.833768,39.182366,-75.830947,39.184421,-10.11453854,1.064071568,333.6662779,243.1462848,228.5055744,Maryland,South Atlantic
11690,-75.910583,39.03377,1382.3604,117569.8266,556,5.647052,6.523152,0.8761,6.131259,0.20406,-75.789153,39.186211,-75.786855,39.187877,-10.09718877,1.069130718,271.1892284,198.0572753,185.2507574,Maryland,South Atlantic
11691,-75.963292,39.001559,1386.857312,119925.8702,557,5.93471,6.810702,0.875992,6.362046,0.16251,-75.791541,39.187791,-75.789002,39.190052,-12.33655019,1.148925323,333.3016407,251.4117206,218.8233783,Maryland,South Atlantic
11692,-75.822723,39.218732,1090.190838,74162.06555,556,5.33256,6.208475,0.875915,5.855427,0.169916,-75.857764,38.91323,-75.855123,38.915772,-13.24137383,1.237008783,363.4639115,282.6575063,228.5008079,Maryland,South Atlantic
11693,-80.544389,33.443423,1433.585435,126313.0417,556,45.319538,46.195419,0.875881,45.812,0.284618,-80.812898,33.904493,-80.808104,33.909056,-8.646801988,1.146808248,673.1796507,507.3824528,442.4300694,South Carolina,South Atlantic
11694,-75.925489,39.113715,659.4796,27132.36874,556,6.151888,7.02763,0.875742,6.585807,0.161657,-75.765236,39.099998,-75.762099,39.102343,-10.42189828,1.038148277,375.8554925,270.6993399,260.7520967,Maryland,South Atlantic
11695,-75.960306,39.016354,839.178,43583.8708,557,5.614931,6.490609,0.875678,5.940229,0.159801,-75.840182,39.178621,-75.837082,39.181285,-11.87913082,1.108587057,398.9305882,296.2232773,267.2079522,Maryland,South Atlantic
11696,-75.867982,39.110049,1548.856849,149920.3655,557,5.78461,6.65966,0.87505,6.202202,0.14874,-75.62542,38.157758,-75.614971,38.170105,-16.36724338,1.502766414,1649.072118,1372.92376,913.5975805,Maryland,South Atlantic
11697,-75.95147,39.093934,697.7744,29828.98604,556,6.288134,7.163017,0.874883,6.750722,0.310299,-75.449018,39.716101,-75.444499,39.721128,-15.6258635,1.446158726,679.5925774,558.9768982,386.5252743,Maryland,South Atlantic
11698,-75.786855,39.136867,1665.1552,173218.6784,246,6.557003,7.430546,0.873542,6.762019,0.166238,-75.8863,39.146663,-75.882862,39.149246,-10.38824363,1.032241875,412.7815855,296.4768931,287.2164949,Maryland,South Atlantic
11699,-75.954962,39.038255,932.786816,54128.17651,103,4.680969,5.554196,0.873228,5.268031,0.144736,-75.871856,39.219269,-75.870129,39.220596,-10.62819088,1.008260819,209.5379022,148.7745893,147.5556587,Maryland,South Atlantic
11700,-75.890673,39.158413,747.2648,34777.95571,246,5.61481,6.488018,0.873208,5.840475,0.217281,-75.75385,39.137017,-75.752077,39.138314,-10.21042716,1.060298945,210.1957672,152.9161129,144.2198105,Maryland,South Atlantic
11701,-75.833191,39.109552,915.0288,52021.79087,557,4.958076,5.829906,0.871831,5.472109,0.150885,-75.901519,39.10487,-75.899495,39.106423,-10.59229589,1.011339026,245.6015924,174.6438031,172.6857152,Maryland,South Atlantic
11702,-75.793051,38.833538,1017.578881,64709.14663,557,14.975113,15.846922,0.871809,15.484323,0.209082,-75.769891,38.995908,-75.766991,38.998086,-10.46623579,1.034827197,348.5102294,250.6170896,242.1825502,Maryland,South Atlantic
11703,-75.913643,38.605047,1042.134661,67876.57226,556,3.454193,4.325531,0.871339,3.704079,0.202772,-75.82958,39.047027,-75.827808,39.048399,-10.73838558,1.00305171,216.0800172,153.0249958,152.5594288,Maryland,South Atlantic
11704,-75.884919,39.18567,820.013764,42020.28122,556,5.368301,6.239415,0.871113,5.822749,0.175898,-75.792394,38.822823,-75.790117,38.825051,-13.51148156,1.255930065,316.6792694,247.7422958,197.2580343,Maryland,South Atlantic
11705,-75.929518,39.057563,1895.3748,224442.3986,556,5.779656,6.650631,0.870975,6.165634,0.140113,-75.141529,39.504674,-75.140152,39.505859,-12.45087522,1.115340674,176.9718076,131.7659871,118.1396771,Maryland,South Atlantic
11706,-75.896427,38.512268,896.687979,50245.07036,557,0.635633,1.506324,0.870692,0.966771,0.186569,-75.863524,39.040366,-75.861804,39.041678,-10.55852057,1.018237859,208.2053437,148.5484357,145.8877553,Maryland,South Atlantic
11707,-75.830009,39.088736,1192.989301,88907.76339,103,18.390497,19.26063,0.870132,18.859498,0.255248,-75.700416,39.088042,-75.6969,39.091173,-12.41240223,1.147289057,461.833907,348.1513089,303.4556172,Maryland,South Atlantic
11708,-75.955687,39.030598,1072.409796,71659.4488,556,4.752026,5.62098,0.868954,5.1991,0.174837,-75.863518,39.204243,-75.861367,39.206223,-12.67718188,1.187901441,287.7899992,220.1659476,185.340248,Maryland,South Atlantic
11709,-75.90089,39.110362,3348.735749,626564.2915,103,6.304936,7.173194,0.868258,6.691299,0.145247,-76.021782,38.86573,-76.018903,38.867967,-10.63628659,1.002075546,352.1382771,249.2593315,248.7430539,Maryland,South Atlantic
11710,-75.89233,39.15758,789.1952,38926.78724,246,5.624229,6.492452,0.868223,5.937302,0.155723,-75.76068,39.127485,-75.758802,39.12907,-11.73398781,1.087966025,239.3812622,176.2439481,161.9939814,Maryland,South Atlantic
11711,-75.958473,39.235416,803.5652,40305.98436,556,2.486799,3.354807,0.868007,2.799176,0.193225,-75.7788,39.028251,-75.775958,39.03095,-13.14018774,1.222502365,387.7284074,300.1151032,245.4924521,Maryland,South Atlantic
11712,-75.84335,39.232285,1147.2124,81675.39613,556,4.336866,5.204854,0.867988,4.593062,0.190314,-75.823732,39.03389,-75.819103,39.036857,-8.927575327,1.211892458,518.3579818,399.8219241,329.9153498,Maryland,South Atlantic
11713,-75.757788,38.860814,960.612001,57286.09994,556,15.926449,16.794413,0.867964,16.590841,0.170698,-78.536742,34.648135,-78.522026,34.656231,-6.249269301,1.49533723,1619.374579,1346.153602,900.2341242,Maryland,South Atlantic
11714,-75.912763,39.02181,937.4552,54819.22271,556,4.904885,5.772749,0.867865,5.2454,0.211835,-75.77101,39.196526,-75.768736,39.198313,-10.93853505,1.014009551,279.0755584,198.7053391,195.9600271,Maryland,South Atlantic
11715,-75.862634,39.212055,778.15,37497.43031,556,5.328266,6.195718,0.867453,5.715645,0.23591,-75.951958,39.028027,-75.949914,39.029709,-11.30191282,1.05928932,257.203112,187.0298618,176.5616421,Maryland,South Atlantic
11716,-75.853196,39.169323,990.6764,61163.38292,556,5.636161,6.503598,0.867436,6.061509,0.234395,-75.887448,39.183075,-75.884993,39.184693,-9.134396849,1.176110635,277.743639,211.5980464,179.9133858,Maryland,South Atlantic
11717,-75.813316,39.156455,1145.2988,81592.44649,103,5.852692,6.719746,0.867054,6.12177,0.231494,-75.883671,39.162511,-75.882224,39.164017,-14.24979995,1.342314463,208.8205495,167.4595688,124.7543503,Maryland,South Atlantic
11718,-75.420439,39.488667,608.3008,23119.89474,103,6.35508,7.221536,0.866457,6.975637,0.172554,-74.924023,38.975648,-74.92199,38.977441,-12.92718481,1.134464543,265.7700032,199.3725115,175.7415097,New Jersey,Middle Atlantic
11719,-75.797311,39.21453,728.674,33156.42552,246,5.830639,6.69658,0.865941,6.126108,0.149587,-75.870345,39.023819,-75.866194,39.027266,-11.46720431,1.06888807,524.8699462,383.2889179,358.5865804,Maryland,South Atlantic
11720,-75.862728,39.090451,2222.8,304881.5011,246,5.137857,6.003575,0.865718,5.496985,0.151205,-75.430563,39.730483,-75.428573,39.732307,-12.99081122,1.191822983,264.754302,202.8195493,170.1759005,Maryland,South Atlantic
11721,-75.860182,38.567572,1491.756454,136472.2784,246,2.908251,3.773464,0.865213,3.180493,0.088219,-75.806592,39.024898,-75.803599,39.027393,-11.55895565,1.073035613,379.2267516,277.4313495,258.5481285,Maryland,South Atlantic
11722,-75.420148,39.64842,973.0896,58514.55064,556,9.048117,9.912679,0.864562,9.606565,0.265854,-75.527948,39.636444,-75.525747,39.638226,-11.44480046,1.051323192,273.4694177,198.1493669,188.4761683,New Jersey,Middle Atlantic
11723,-75.96852,39.055737,902.0052,49497.58972,556,5.402162,6.265894,0.863733,5.723767,0.19121,-75.3236,39.498775,-75.320819,39.501896,-15.88172312,1.454383944,421.1548297,347.0393676,238.6160608,Maryland,South Atlantic
11724,-76.11619,38.995421,839.965175,43750.82693,557,5.080854,5.944268,0.863414,5.42905,0.25658,-75.904337,39.190686,-75.902902,39.192057,-13.10485809,1.23269993,196.3020177,152.4482354,123.6701907,Maryland,South Atlantic
11725,-79.278944,34.808499,1205.746415,89474.93237,556,64.722412,65.58564,0.863228,65.25773,0.183281,-80.172737,34.128692,-80.162363,34.138725,-9.384746064,1.168341795,1468.427864,1115.6187,954.8735693,North Carolina,South Atlantic
11726,-75.909876,39.148296,640.112,25468.86042,556,6.577986,7.441112,0.863126,6.923739,0.146056,-75.779403,39.123321,-75.777524,39.124683,-10.10184741,1.070270818,221.8308843,162.0898197,151.4474812,Maryland,South Atlantic
11727,-75.909627,39.151985,749.6412,34818.15644,557,6.630827,7.493893,0.863066,6.947108,0.171735,-75.792477,39.138746,-75.7911,39.139864,-11.2752784,1.046788509,171.924414,124.3159149,118.7593423,Maryland,South Atlantic
11728,-75.839085,39.205334,917.140423,52570.58664,556,4.696711,5.559121,0.86241,5.01959,0.186315,-75.847456,38.919823,-75.8449,38.921935,-11.42831227,1.062035508,322.5628806,234.8436784,221.1260139,Maryland,South Atlantic
11729,-76.054386,38.996995,1164.715701,84783.81669,556,6.038126,6.900455,0.862329,6.416711,0.173081,-75.847072,39.185225,-75.84537,39.187293,-16.55442366,1.567577599,272.7552444,229.9511061,146.6920082,Maryland,South Atlantic
11730,-75.954979,39.046585,718.779412,32203.48179,557,5.389331,6.251159,0.861827,6.045796,0.163897,-75.779132,39.215363,-75.777391,39.216718,-10.82960652,1.00453474,212.5969139,150.6691373,149.9889763,Maryland,South Atlantic
11731,-75.897021,38.510494,931.106471,54138.55965,557,0.611719,1.473366,0.861647,0.967906,0.235108,-75.848287,39.031713,-75.845269,39.034065,-10.79415453,1.003252494,369.2578191,261.5304634,260.6825948,Maryland,South Atlantic
11732,-75.852116,39.150657,779.2568,37540.14141,556,5.875585,6.7372,0.861616,6.311642,0.185755,-75.910118,39.162525,-75.906829,39.165801,-13.63842556,1.284629543,461.6283348,364.2745815,283.5639142,Maryland,South Atlantic
11733,-75.814677,39.172772,1017.6596,63788.93434,556,5.541637,6.402896,0.861259,5.906656,0.134091,-75.880358,39.164226,-75.878173,39.166373,-13.48698187,1.267327953,304.1043834,238.7355098,188.3770568,Maryland,South Atlantic
11734,-75.913373,39.161188,624.166,24270.34554,556,6.692734,7.553676,0.860942,7.039364,0.158857,-75.775187,39.153051,-75.770001,39.157473,-11.84268466,1.099576975,664.6248704,491.7039658,447.1755747,Maryland,South Atlantic
11735,-75.956623,39.093627,830.016298,42966.81763,557,5.990176,6.851065,0.860889,6.46365,0.213165,-76.009291,38.820968,-76.007173,38.822618,-10.6720149,1.000092224,259.4785133,183.4885393,183.4716189,Maryland,South Atlantic
11736,-75.783003,39.033767,821.431066,42156.29931,556,15.677027,16.537659,0.860632,15.899354,0.14563,-75.68618,39.086841,-75.682757,39.089274,-9.973064206,1.092027401,400.5854404,295.4340905,270.5372504,Maryland,South Atlantic
11737,-75.945212,39.07227,1306.5836,106697.1477,556,5.393179,6.253809,0.86063,5.837101,0.181869,-75.10463,39.496252,-75.103018,39.497448,-10.8034987,1.040071729,191.8794372,138.3182436,132.9891389,Maryland,South Atlantic
11738,-75.870963,39.117642,858.3352,45999.89375,556,6.184706,7.045228,0.860522,6.512738,0.128377,-75.767815,39.103942,-75.764841,39.106604,-12.41810683,1.153463012,391.7493005,296.0008907,256.6193173,Maryland,South Atlantic
11739,-75.923355,39.063156,1073.568913,71917.92468,556,6.356447,7.216938,0.860491,6.794579,0.148286,-75.509434,38.140409,-75.503317,38.144256,-8.950376955,1.25058963,684.9470864,534.9608317,427.7668859,Maryland,South Atlantic
11740,-75.91663,39.052753,1717.8308,184028.1555,556,6.14236,7.002493,0.860133,6.460847,0.17175,-75.9758,39.051796,-75.974649,39.052771,-11.60573004,1.090799719,147.0787277,108.4150711,99.39044652,Maryland,South Atlantic
